,country,year,sex,age,suicides_no,population,suicidesper100pop,gdp_for_year,gdp_per_capita,generation,name,iso_abr
6452,Italy,2008,male,75+ years,569,2165568,26.27,2390729163615,41935,Silent,Italy,ITA
6453,Italy,2008,male,55-74 years,917,6381620,14.37,2390729163615,41935,Silent,Italy,ITA
6454,Italy,2008,male,35-54 years,986,9030331,10.92,2390729163615,41935,Boomers,Italy,ITA
6455,Italy,2008,male,25-34 years,362,4036299,8.97,2390729163615,41935,Generation X,Italy,ITA
6456,Italy,2008,male,15-24 years,161,3118926,5.16,2390729163615,41935,Millenials,Italy,ITA
6457,Italy,2008,female,75+ years,163,3640837,4.48,2390729163615,41935,Silent,Italy,ITA
6458,Italy,2008,female,55-74 years,313,7058147,4.43,2390729163615,41935,Silent,Italy,ITA
6459,Italy,2008,female,35-54 years,295,9072205,3.25,2390729163615,41935,Boomers,Italy,ITA
6460,Italy,2008,female,25-34 years,97,3960976,2.45,2390729163615,41935,Generation X,Italy,ITA
6461,Italy,2008,female,15-24 years,36,2969403,1.21,2390729163615,41935,Millenials,Italy,ITA
6462,Italy,2008,female,5-14 years,3,2708656,0.11,2390729163615,41935,Generation Z,Italy,ITA
6463,Italy,2008,male,5-14 years,2,2866857,0.07,2390729163615,41935,Generation Z,Italy,ITA
6464,Italy,2009,male,75+ years,615,2229662,27.58,2185160183384,38101,Silent,Italy,ITA
6465,Italy,2009,male,55-74 years,938,6434262,14.58,2185160183384,38101,Silent,Italy,ITA
6466,Italy,2009,male,35-54 years,1058,9147783,11.57,2185160183384,38101,Boomers,Italy,ITA
6467,Italy,2009,male,25-34 years,332,3939821,8.43,2185160183384,38101,Generation X,Italy,ITA
6468,Italy,2009,male,15-24 years,144,3121458,4.61,2185160183384,38101,Millenials,Italy,ITA
6469,Italy,2009,female,55-74 years,289,7103819,4.07,2185160183384,38101,Silent,Italy,ITA
6470,Italy,2009,female,75+ years,149,3710834,4.02,2185160183384,38101,Silent,Italy,ITA
6471,Italy,2009,female,35-54 years,329,9209165,3.57,2185160183384,38101,Boomers,Italy,ITA
6472,Italy,2009,female,25-34 years,70,3872976,1.81,2185160183384,38101,Generation X,Italy,ITA
6473,Italy,2009,female,15-24 years,42,2969603,1.41,2185160183384,38101,Millenials,Italy,ITA
6474,Italy,2009,male,5-14 years,6,2886464,0.21,2185160183384,38101,Generation Z,Italy,ITA
6475,Italy,2009,female,5-14 years,2,2725983,0.07,2185160183384,38101,Generation Z,Italy,ITA
6476,Italy,2010,male,75+ years,591,2295316,25.75,2125058244243,36869,Silent,Italy,ITA
6477,Italy,2010,male,55-74 years,944,6491779,14.54,2125058244243,36869,Silent,Italy,ITA
6478,Italy,2010,male,35-54 years,1098,9238959,11.88,2125058244243,36869,Generation X,Italy,ITA
6479,Italy,2010,male,25-34 years,341,3839282,8.88,2125058244243,36869,Generation X,Italy,ITA
6480,Italy,2010,male,15-24 years,144,3116429,4.62,2125058244243,36869,Millenials,Italy,ITA
6481,Italy,2010,female,75+ years,161,3782232,4.26,2125058244243,36869,Silent,Italy,ITA
6482,Italy,2010,female,55-74 years,294,7158216,4.11,2125058244243,36869,Silent,Italy,ITA
6483,Italy,2010,female,35-54 years,292,9323044,3.13,2125058244243,36869,Generation X,Italy,ITA
6484,Italy,2010,female,25-34 years,82,3781490,2.17,2125058244243,36869,Generation X,Italy,ITA
6485,Italy,2010,female,15-24 years,31,2961065,1.05,2125058244243,36869,Millenials,Italy,ITA
6486,Italy,2010,male,5-14 years,10,2906335,0.34,2125058244243,36869,Generation Z,Italy,ITA
6487,Italy,2010,female,5-14 years,1,2743696,0.04,2125058244243,36869,Generation Z,Italy,ITA
6488,Italy,2011,male,75+ years,664,2321431,28.6,2276292404601,40210,Silent,Italy,ITA
6489,Italy,2011,male,55-74 years,1000,6475532,15.44,2276292404601,40210,Boomers,Italy,ITA
6490,Italy,2011,male,35-54 years,1137,9024678,12.6,2276292404601,40210,Generation X,Italy,ITA
6491,Italy,2011,male,25-34 years,316,3578660,8.83,2276292404601,40210,Millenials,Italy,ITA
6492,Italy,2011,male,15-24 years,169,3033825,5.57,2276292404601,40210,Millenials,Italy,ITA
6493,Italy,2011,female,75+ years,162,3786565,4.28,2276292404601,40210,Silent,Italy,ITA
6494,Italy,2011,female,55-74 years,294,7136949,4.12,2276292404601,40210,Boomers,Italy,ITA
6495,Italy,2011,female,35-54 years,303,9218793,3.29,2276292404601,40210,Generation X,Italy,ITA
6496,Italy,2011,female,25-34 years,59,3576333,1.65,2276292404601,40210,Millenials,Italy,ITA
6497,Italy,2011,female,15-24 years,43,2887985,1.49,2276292404601,40210,Millenials,Italy,ITA
6498,Italy,2011,male,5-14 years,4,2864380,0.14,2276292404601,40210,Generation Z,Italy,ITA
6499,Italy,2011,female,5-14 years,2,2705018,0.07,2276292404601,40210,Generation Z,Italy,ITA
6500,Italy,2012,male,75+ years,604,2382354,25.35,2072823157060,36497,Silent,Italy,ITA
6501,Italy,2012,male,55-74 years,993,6523579,15.22,2072823157060,36497,Boomers,Italy,ITA
6502,Italy,2012,male,35-54 years,1215,9068194,13.4,2072823157060,36497,Generation X,Italy,ITA
6503,Italy,2012,male,25-34 years,329,3519920,9.35,2072823157060,36497,Millenials,Italy,ITA
6504,Italy,2012,male,15-24 years,179,3031610,5.9,2072823157060,36497,Millenials,Italy,ITA
6505,Italy,2012,female,75+ years,175,3849653,4.55,2072823157060,36497,Silent,Italy,ITA
6506,Italy,2012,female,55-74 years,317,7188550,4.41,2072823157060,36497,Boomers,Italy,ITA
6507,Italy,2012,female,35-54 years,325,9251393,3.51,2072823157060,36497,Generation X,Italy,ITA
6508,Italy,2012,female,25-34 years,68,3504130,1.94,2072823157060,36497,Millenials,Italy,ITA
6509,Italy,2012,female,15-24 years,44,2883565,1.53,2072823157060,36497,Millenials,Italy,ITA
6510,Italy,2012,female,5-14 years,4,2718455,0.15,2072823157060,36497,Generation Z,Italy,ITA
6511,Italy,2012,male,5-14 years,4,2873682,0.14,2072823157060,36497,Generation Z,Italy,ITA
6512,Italy,2013,male,75+ years,625,2471260,25.29,2130491320659,37050,Silent,Italy,ITA
6513,Italy,2013,male,55-74 years,1039,6636981,15.65,2130491320659,37050,Boomers,Italy,ITA
6514,Italy,2013,male,35-54 years,1162,9207071,12.62,2130491320659,37050,Generation X,Italy,ITA
6515,Italy,2013,male,25-34 years,342,3500820,9.77,2130491320659,37050,Millenials,Italy,ITA
6516,Italy,2013,male,15-24 years,147,3051918,4.82,2130491320659,37050,Millenials,Italy,ITA
6517,Italy,2013,female,75+ years,181,3943123,4.59,2130491320659,37050,Silent,Italy,ITA
6518,Italy,2013,female,55-74 years,333,7290449,4.57,2130491320659,37050,Boomers,Italy,ITA
6519,Italy,2013,female,35-54 years,335,9372465,3.57,2130491320659,37050,Generation X,Italy,ITA
6520,Italy,2013,female,25-34 years,66,3469280,1.9,2130491320659,37050,Millenials,Italy,ITA
6521,Italy,2013,female,15-24 years,49,2892351,1.69,2130491320659,37050,Millenials,Italy,ITA
6522,Italy,2013,male,5-14 years,7,2915569,0.24,2130491320659,37050,Generation Z,Italy,ITA
6523,Italy,2013,female,5-14 years,4,2752044,0.15,2130491320659,37050,Generation Z,Italy,ITA
6524,Italy,2014,male,75+ years,670,2566489,26.11,2151732868243,37035,Silent,Italy,ITA
6525,Italy,2014,male,55-74 years,947,6738488,14.05,2151732868243,37035,Boomers,Italy,ITA
6526,Italy,2014,male,35-54 years,1123,9296191,12.08,2151732868243,37035,Generation X,Italy,ITA
6527,Italy,2014,male,25-34 years,300,3494152,8.59,2151732868243,37035,Millenials,Italy,ITA
6528,Italy,2014,male,15-24 years,170,3066963,5.54,2151732868243,37035,Millenials,Italy,ITA
6529,Italy,2014,female,35-54 years,371,9446533,3.93,2151732868243,37035,Generation X,Italy,ITA
6530,Italy,2014,female,75+ years,158,4042740,3.91,2151732868243,37035,Silent,Italy,ITA
6531,Italy,2014,female,55-74 years,275,7381373,3.73,2151732868243,37035,Boomers,Italy,ITA
6532,Italy,2014,female,25-34 years,75,3445649,2.18,2151732868243,37035,Millenials,Italy,ITA
6533,Italy,2014,female,15-24 years,46,2894944,1.59,2151732868243,37035,Millenials,Italy,ITA
6534,Italy,2014,female,5-14 years,7,2778922,0.25,2151732868243,37035,Generation Z,Italy,ITA
6535,Italy,2014,male,5-14 years,5,2948232,0.17,2151732868243,37035,Generation Z,Italy,ITA
6536,Italy,2015,male,75+ years,669,2646587,25.28,1832868490534,31537,Silent,Italy,ITA
6537,Italy,2015,male,55-74 years,934,6795801,13.74,1832868490534,31537,Boomers,Italy,ITA
6538,Italy,2015,male,35-54 years,1063,9239883,11.5,1832868490534,31537,Generation X,Italy,ITA
6539,Italy,2015,male,25-34 years,271,3451808,7.85,1832868490534,31537,Millenials,Italy,ITA
6540,Italy,2015,male,15-24 years,161,3057509,5.27,1832868490534,31537,Millenials,Italy,ITA
6541,Italy,2015,female,55-74 years,303,7434895,4.08,1832868490534,31537,Boomers,Italy,ITA
6542,Italy,2015,female,75+ years,156,4115435,3.79,1832868490534,31537,Silent,Italy,ITA
6543,Italy,2015,female,35-54 years,320,9386928,3.41,1832868490534,31537,Generation X,Italy,ITA
6544,Italy,2015,female,25-34 years,64,3394610,1.89,1832868490534,31537,Millenials,Italy,ITA
6545,Italy,2015,female,15-24 years,34,2874645,1.18,1832868490534,31537,Millenials,Italy,ITA
6546,Italy,2015,male,5-14 years,7,2944182,0.24,1832868490534,31537,Generation Z,Italy,ITA
6547,Italy,2015,female,5-14 years,6,2775414,0.22,1832868490534,31537,Generation Z,Italy,ITA
6548,Jamaica,2002,male,35-54 years,2,286010,0.7,9694169757,4013,Boomers,Jamaica,JAM
6549,Jamaica,2002,female,15-24 years,0,242077,0.0,9694169757,4013,Millenials,Jamaica,JAM
6550,Jamaica,2002,female,25-34 years,0,212410,0.0,9694169757,4013,Generation X,Jamaica,JAM
6551,Jamaica,2002,female,35-54 years,0,297434,0.0,9694169757,4013,Boomers,Jamaica,JAM
6552,Jamaica,2002,female,5-14 years,0,276937,0.0,9694169757,4013,Millenials,Jamaica,JAM
6553,Jamaica,2002,female,55-74 years,0,138797,0.0,9694169757,4013,Silent,Jamaica,JAM
6554,Jamaica,2002,female,75+ years,0,53489,0.0,9694169757,4013,Silent,Jamaica,JAM
6555,Jamaica,2002,male,15-24 years,0,240844,0.0,9694169757,4013,Millenials,Jamaica,JAM
6556,Jamaica,2002,male,25-34 years,0,203341,0.0,9694169757,4013,Generation X,Jamaica,JAM
6557,Jamaica,2002,male,5-14 years,0,289686,0.0,9694169757,4013,Millenials,Jamaica,JAM
6558,Jamaica,2002,male,55-74 years,0,131362,0.0,9694169757,4013,Silent,Jamaica,JAM
6559,Jamaica,2002,male,75+ years,0,43330,0.0,9694169757,4013,Silent,Jamaica,JAM
6560,Jamaica,2003,male,25-34 years,1,200397,0.5,9399447609,3852,Generation X,Jamaica,JAM
6561,Jamaica,2003,female,15-24 years,1,243223,0.41,9399447609,3852,Millenials,Jamaica,JAM
6562,Jamaica,2003,female,25-34 years,0,209698,0.0,9399447609,3852,Generation X,Jamaica,JAM
6563,Jamaica,2003,female,35-54 years,0,309548,0.0,9399447609,3852,Boomers,Jamaica,JAM
6564,Jamaica,2003,female,5-14 years,0,277205,0.0,9399447609,3852,Millenials,Jamaica,JAM
6565,Jamaica,2003,female,55-74 years,0,140822,0.0,9399447609,3852,Silent,Jamaica,JAM
6566,Jamaica,2003,female,75+ years,0,54594,0.0,9399447609,3852,Silent,Jamaica,JAM
6567,Jamaica,2003,male,15-24 years,0,244000,0.0,9399447609,3852,Millenials,Jamaica,JAM
6568,Jamaica,2003,male,35-54 years,0,292770,0.0,9399447609,3852,Boomers,Jamaica,JAM
6569,Jamaica,2003,male,5-14 years,0,290641,0.0,9399447609,3852,Millenials,Jamaica,JAM
6570,Jamaica,2003,male,55-74 years,0,133220,0.0,9399447609,3852,Silent,Jamaica,JAM
6571,Jamaica,2003,male,75+ years,0,44308,0.0,9399447609,3852,Silent,Jamaica,JAM
6572,Jamaica,2004,male,55-74 years,1,135519,0.74,10150978155,4119,Silent,Jamaica,JAM
6573,Jamaica,2004,female,15-24 years,0,244042,0.0,10150978155,4119,Millenials,Jamaica,JAM
6574,Jamaica,2004,female,25-34 years,0,206906,0.0,10150978155,4119,Generation X,Jamaica,JAM
6575,Jamaica,2004,female,35-54 years,0,321246,0.0,10150978155,4119,Boomers,Jamaica,JAM
6576,Jamaica,2004,female,5-14 years,0,277514,0.0,10150978155,4119,Millenials,Jamaica,JAM
6577,Jamaica,2004,female,55-74 years,0,143063,0.0,10150978155,4119,Silent,Jamaica,JAM
6578,Jamaica,2004,female,75+ years,0,55661,0.0,10150978155,4119,Silent,Jamaica,JAM
6579,Jamaica,2004,male,15-24 years,0,247730,0.0,10150978155,4119,Millenials,Jamaica,JAM
6580,Jamaica,2004,male,25-34 years,0,197663,0.0,10150978155,4119,Generation X,Jamaica,JAM
6581,Jamaica,2004,male,35-54 years,0,299008,0.0,10150978155,4119,Boomers,Jamaica,JAM
6582,Jamaica,2004,male,5-14 years,0,290970,0.0,10150978155,4119,Millenials,Jamaica,JAM
6583,Jamaica,2004,male,75+ years,0,45086,0.0,10150978155,4119,Silent,Jamaica,JAM
6584,Jamaica,2005,male,25-34 years,13,195464,6.65,11204416000,4505,Generation X,Jamaica,JAM
6585,Jamaica,2005,male,55-74 years,7,138670,5.05,11204416000,4505,Silent,Jamaica,JAM
6586,Jamaica,2005,male,35-54 years,14,304285,4.6,11204416000,4505,Boomers,Jamaica,JAM
6587,Jamaica,2005,male,75+ years,2,45648,4.38,11204416000,4505,Silent,Jamaica,JAM
6588,Jamaica,2005,male,15-24 years,6,251882,2.38,11204416000,4505,Millenials,Jamaica,JAM
6589,Jamaica,2005,female,35-54 years,5,331681,1.51,11204416000,4505,Boomers,Jamaica,JAM
6590,Jamaica,2005,female,25-34 years,1,204405,0.49,11204416000,4505,Generation X,Jamaica,JAM
6591,Jamaica,2005,female,15-24 years,1,244537,0.41,11204416000,4505,Millenials,Jamaica,JAM
6592,Jamaica,2005,female,5-14 years,1,277318,0.36,11204416000,4505,Millenials,Jamaica,JAM
6593,Jamaica,2005,male,5-14 years,1,290746,0.34,11204416000,4505,Millenials,Jamaica,JAM
6594,Jamaica,2005,female,55-74 years,0,145843,0.0,11204416000,4505,Silent,Jamaica,JAM
6595,Jamaica,2005,female,75+ years,0,56690,0.0,11204416000,4505,Silent,Jamaica,JAM
6596,Jamaica,2006,female,15-24 years,0,248379,0.0,11905525197,4738,Millenials,Jamaica,JAM
6597,Jamaica,2006,female,25-34 years,0,205376,0.0,11905525197,4738,Generation X,Jamaica,JAM
6598,Jamaica,2006,female,35-54 years,0,335304,0.0,11905525197,4738,Boomers,Jamaica,JAM
6599,Jamaica,2006,female,5-14 years,0,276574,0.0,11905525197,4738,Millenials,Jamaica,JAM
6600,Jamaica,2006,female,55-74 years,0,149156,0.0,11905525197,4738,Silent,Jamaica,JAM
6601,Jamaica,2006,female,75+ years,0,58027,0.0,11905525197,4738,Silent,Jamaica,JAM
6602,Jamaica,2006,male,15-24 years,0,256580,0.0,11905525197,4738,Millenials,Jamaica,JAM
6603,Jamaica,2006,male,25-34 years,0,195463,0.0,11905525197,4738,Generation X,Jamaica,JAM
6604,Jamaica,2006,male,35-54 years,0,309578,0.0,11905525197,4738,Boomers,Jamaica,JAM
6605,Jamaica,2006,male,5-14 years,0,289268,0.0,11905525197,4738,Millenials,Jamaica,JAM
6606,Jamaica,2006,male,55-74 years,0,142398,0.0,11905525197,4738,Silent,Jamaica,JAM
6607,Jamaica,2006,male,75+ years,0,46494,0.0,11905525197,4738,Silent,Jamaica,JAM
6608,Jamaica,2009,male,75+ years,3,47854,6.27,12038829246,4686,Silent,Jamaica,JAM
6609,Jamaica,2009,male,25-34 years,9,199372,4.51,12038829246,4686,Generation X,Jamaica,JAM
6610,Jamaica,2009,male,55-74 years,6,155268,3.86,12038829246,4686,Silent,Jamaica,JAM
6611,Jamaica,2009,male,35-54 years,9,324231,2.78,12038829246,4686,Boomers,Jamaica,JAM
6612,Jamaica,2009,male,15-24 years,5,268270,1.86,12038829246,4686,Millenials,Jamaica,JAM
6613,Jamaica,2009,female,55-74 years,1,159111,0.63,12038829246,4686,Silent,Jamaica,JAM
6614,Jamaica,2009,female,25-34 years,1,211928,0.47,12038829246,4686,Generation X,Jamaica,JAM
6615,Jamaica,2009,female,15-24 years,1,257363,0.39,12038829246,4686,Millenials,Jamaica,JAM
6616,Jamaica,2009,male,5-14 years,1,276734,0.36,12038829246,4686,Generation Z,Jamaica,JAM
6617,Jamaica,2009,female,35-54 years,0,343173,0.0,12038829246,4686,Boomers,Jamaica,JAM
6618,Jamaica,2009,female,5-14 years,0,264297,0.0,12038829246,4686,Generation Z,Jamaica,JAM
6619,Jamaica,2009,female,75+ years,0,61282,0.0,12038829246,4686,Silent,Jamaica,JAM
6620,Jamaica,2010,male,25-34 years,1,202735,0.49,13191645686,5100,Generation X,Jamaica,JAM
6621,Jamaica,2010,male,5-14 years,1,270432,0.37,13191645686,5100,Generation Z,Jamaica,JAM
6622,Jamaica,2010,male,35-54 years,1,328839,0.3,13191645686,5100,Generation X,Jamaica,JAM
6623,Jamaica,2010,female,15-24 years,0,260373,0.0,13191645686,5100,Millenials,Jamaica,JAM
6624,Jamaica,2010,female,25-34 years,0,215163,0.0,13191645686,5100,Generation X,Jamaica,JAM
6625,Jamaica,2010,female,35-54 years,0,345682,0.0,13191645686,5100,Generation X,Jamaica,JAM
6626,Jamaica,2010,female,5-14 years,0,258271,0.0,13191645686,5100,Generation Z,Jamaica,JAM
6627,Jamaica,2010,female,55-74 years,0,163081,0.0,13191645686,5100,Silent,Jamaica,JAM
6628,Jamaica,2010,female,75+ years,0,62329,0.0,13191645686,5100,Silent,Jamaica,JAM
6629,Jamaica,2010,male,15-24 years,0,271743,0.0,13191645686,5100,Millenials,Jamaica,JAM
6630,Jamaica,2010,male,55-74 years,0,159798,0.0,13191645686,5100,Silent,Jamaica,JAM
6631,Jamaica,2010,male,75+ years,0,48206,0.0,13191645686,5100,Silent,Jamaica,JAM
6632,Jamaica,2011,male,75+ years,4,49098,8.15,14439910353,5552,Silent,Jamaica,JAM
6633,Jamaica,2011,male,55-74 years,11,164711,6.68,14439910353,5552,Boomers,Jamaica,JAM
6634,Jamaica,2011,male,35-54 years,14,331288,4.23,14439910353,5552,Generation X,Jamaica,JAM
6635,Jamaica,2011,male,25-34 years,7,206750,3.39,14439910353,5552,Millenials,Jamaica,JAM
6636,Jamaica,2011,male,15-24 years,5,274128,1.82,14439910353,5552,Millenials,Jamaica,JAM
6637,Jamaica,2011,female,5-14 years,3,252024,1.19,14439910353,5552,Generation Z,Jamaica,JAM
6638,Jamaica,2011,male,5-14 years,3,263900,1.14,14439910353,5552,Generation Z,Jamaica,JAM
6639,Jamaica,2011,female,55-74 years,1,168398,0.59,14439910353,5552,Boomers,Jamaica,JAM
6640,Jamaica,2011,female,15-24 years,1,262579,0.38,14439910353,5552,Millenials,Jamaica,JAM
6641,Jamaica,2011,female,35-54 years,1,346487,0.29,14439910353,5552,Generation X,Jamaica,JAM
6642,Jamaica,2011,female,25-34 years,0,218242,0.0,14439910353,5552,Millenials,Jamaica,JAM
6643,Jamaica,2011,female,75+ years,0,63432,0.0,14439910353,5552,Silent,Jamaica,JAM
6644,Japan,2002,male,55-74 years,7956,14446000,55.07,4115116279070,34239,Silent,Japan,JPN
6645,Japan,2002,male,35-54 years,8202,17249000,47.55,4115116279070,34239,Boomers,Japan,JPN
6646,Japan,2002,male,75+ years,1709,3621000,47.2,4115116279070,34239,Silent,Japan,JPN
6647,Japan,2002,female,75+ years,1664,6387000,26.05,4115116279070,34239,Silent,Japan,JPN
6648,Japan,2002,male,25-34 years,2444,9406000,25.98,4115116279070,34239,Generation X,Japan,JPN
6649,Japan,2002,female,55-74 years,2919,15754000,18.53,4115116279070,34239,Silent,Japan,JPN
6650,Japan,2002,male,15-24 years,1131,7671000,14.74,4115116279070,34239,Millenials,Japan,JPN
6651,Japan,2002,female,35-54 years,2187,17125000,12.77,4115116279070,34239,Boomers,Japan,JPN
6652,Japan,2002,female,25-34 years,1005,9124000,11.01,4115116279070,34239,Generation X,Japan,JPN
6653,Japan,2002,female,15-24 years,461,7274000,6.34,4115116279070,34239,Millenials,Japan,JPN
6654,Japan,2002,male,5-14 years,25,6215000,0.4,4115116279070,34239,Millenials,Japan,JPN
6655,Japan,2002,female,5-14 years,12,5917000,0.2,4115116279070,34239,Millenials,Japan,JPN
6656,Japan,2003,male,55-74 years,8409,14889000,56.48,4445658071222,36926,Silent,Japan,JPN
6657,Japan,2003,male,35-54 years,8948,16966000,52.74,4445658071222,36926,Boomers,Japan,JPN
6658,Japan,2003,male,75+ years,1733,3835000,45.19,4445658071222,36926,Silent,Japan,JPN
6659,Japan,2003,male,25-34 years,2910,9349000,31.13,4445658071222,36926,Generation X,Japan,JPN
6660,Japan,2003,female,75+ years,1643,6676000,24.61,4445658071222,36926,Silent,Japan,JPN
6661,Japan,2003,female,55-74 years,3100,16200000,19.14,4445658071222,36926,Silent,Japan,JPN
6662,Japan,2003,male,15-24 years,1158,7483000,15.48,4445658071222,36926,Millenials,Japan,JPN
6663,Japan,2003,female,35-54 years,2227,16840000,13.22,4445658071222,36926,Boomers,Japan,JPN
6664,Japan,2003,female,25-34 years,1132,9059000,12.5,4445658071222,36926,Generation X,Japan,JPN
6665,Japan,2003,female,15-24 years,556,7089000,7.84,4445658071222,36926,Millenials,Japan,JPN
6666,Japan,2003,female,5-14 years,33,5858000,0.56,4445658071222,36926,Millenials,Japan,JPN
